,Message,Timestamp,Value,Geometry
186,transporting stop,2019-03-22 19:06:34.140309,5000.0,POINT (4.25222222 52.11428333)
187,transporting start,2019-03-22 19:06:34.140309,5000.0,POINT (4.25222222 52.11428333)
188,transporting stop,2019-03-22 22:04:01.621917,5000.0,POINT (4.25222222 52.11428333)
189,transporting start,2019-03-22 22:04:01.621917,5000.0,POINT (4.25222222 52.11428333)
190,transporting stop,2019-03-23 01:01:29.103524,5000.0,POINT (4.25222222 52.11428333)
191,transporting start,2019-03-23 01:01:29.103524,5000.0,POINT (4.25222222 52.11428333)
192,transporting stop,2019-03-23 03:58:56.585131,5000.0,POINT (4.25222222 52.11428333)
193,transporting start,2019-03-23 03:58:56.585131,5000.0,POINT (4.25222222 52.11428333)
194,transporting stop,2019-03-23 06:56:24.066739,5000.0,POINT (4.25222222 52.11428333)
195,transporting start,2019-03-23 06:56:24.066739,5000.0,POINT (4.25222222 52.11428333)
196,transporting stop,2019-03-23 09:53:51.548346,5000.0,POINT (4.25222222 52.11428333)
197,transporting start,2019-03-23 09:53:51.548346,5000.0,POINT (4.25222222 52.11428333)
198,transporting stop,2019-03-23 12:51:19.029954,5000.0,POINT (4.25222222 52.11428333)
199,transporting start,2019-03-23 12:51:19.029954,5000.0,POINT (4.25222222 52.11428333)
200,transporting stop,2019-03-23 15:48:46.511561,5000.0,POINT (4.25222222 52.11428333)
201,completed,2019-03-23 15:48:46.511561,-1.0,POINT (4.25222222 52.11428333)
